id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,Вероятность_Нравится скорость отработки заявок,Вероятность_Нравится качество выполнения заявки,Вероятность_Нравится качество работы сотрудников,Вероятность_Понравилось выполнение заявки,Вероятность_Вопрос решен
4190639,5,очень быстро отреагировали,1.0,1.0,0.0,0.0,0.0,0.7404538087520259,0.5419490909090909,0.2481976911201783,0.4001623885994757,0.0
4190613,5,"частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.",0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4190484,5,"спасибо, что быстро исправили👌👍💖",1.0,0.0,0.0,0.0,0.0,0.8751212431137134,0.01,0.037976869006486356,0.1628168720339373,0.23281381089886186
4190394,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4190375,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4190348,5,все оперативно и качественно,1.0,1.0,0.0,0.0,0.0,0.93,0.6869981796812291,0.17879118412943068,0.4626169362702198,0.0
4190280,5,все быстро и хорошо,1.0,0.0,0.0,0.0,0.0,0.7631069512003628,0.0,0.49068289423637496,0.0,0.0
4190237,5,"долго, но всё равно, спасибо",0.0,0.0,0.0,1.0,0.0,0.1132282789133554,0.0008176100628930811,0.009383810603870158,0.9265001668463292,0.01672775105509575
4190112,5,"спасибо , быстро отреагировали!",1.0,1.0,0.0,1.0,0.0,0.9474907633421212,0.6197066666666666,0.023736989758300076,0.5902015709946207,0.005156349712827061
4190065,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4190019,5,спасибо огромное,0.0,0.0,1.0,1.0,0.0,0.011264742944690726,0.01491803629515494,0.5717967506220897,0.5427901718524686,0.019182159815010428
4190011,5,спасибо огромное,0.0,0.0,1.0,1.0,0.0,0.011264742944690726,0.01491803629515494,0.5717967506220897,0.5427901718524686,0.019182159815010428
4189998,5,"оперативно, доброжелательно и качественно! огромное спасибо за помощь.",1.0,1.0,0.0,0.0,0.0,0.87,0.5427048319327732,0.24854547585039657,0.3120137403440305,0.002948905109489051
4189874,5,быстро и вовремя,1.0,0.0,0.0,0.0,0.0,0.7631069512003628,0.0,0.49068289423637496,0.0,0.0
4189813,5,"огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))",1.0,0.0,0.0,0.0,0.0,0.6074666666666667,0.18,0.2833459143188054,0.2892151584275361,0.0
4189802,5,быстро сработали!,1.0,0.0,0.0,0.0,0.0,0.7631069512003628,0.0,0.49068289423637496,0.0,0.0
4189696,5,благодарю,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4189651,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4189628,5,спасибо за оперативность,1.0,0.0,0.0,0.0,0.0,0.8744274370273594,0.0,0.008196032116037923,0.21849013954824958,0.01114504947237178
4189612,5,огромное спасибо за оперативную помощь.,0.0,0.0,1.0,1.0,0.0,0.011264742944690726,0.01491803629515494,0.5717967506220897,0.5427901718524686,0.019182159815010428
4189606,5,работает. спасибо,0.0,0.0,0.0,1.0,0.0,0.04089406032435297,0.03870823861255112,0.013795077910812614,0.9850407543244687,0.025623810238366365
4189591,5,всё решили быстро,1.0,0.0,0.0,0.0,0.0,0.9180364751349452,0.04550877192982457,0.0,0.4795653166602269,0.04424587813620071
4189565,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4189282,5,на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4189232,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4189200,5,спасибо огромное андрею! мастер своего дела,0.0,0.0,1.0,0.0,0.0,0.06,0.15180555555555555,0.9557001832974709,0.201173739044488,0.002948905109489051
4189189,5,благодарим,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4189147,5,"отличный мастер приходил, отзывчивый. все устранил",0.0,0.0,1.0,0.0,0.0,0.017954714040711566,0.026035252749538898,0.9762364685297057,0.10597934096386206,0.041875052674802696
4189064,5,быстро! качественно! спасибо!,1.0,1.0,0.0,0.0,0.0,0.99,0.6523256940529842,0.01,0.0,0.0
4189049,5,спасибо за оперативность!,1.0,0.0,0.0,0.0,0.0,0.8744274370273594,0.0,0.008196032116037923,0.21849013954824958,0.01114504947237178
4188873,5,ура! спасибо большое! а можно их ещё отрегулировать? чтобы медленно закрывались двери?,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
4188867,5,вот это скорость выполнения заявки 🔥 вот это я понимаю! в пример всем остальным! спасибо большое! 👍🏽👏🏽,0.0,0.0,0.0,1.0,0.0,0.012559869777779432,0.27774895540439476,0.1558352282703412,0.6732074778602947,0.42849667519515156
4188741,5,"воду дали, но не понятно почему ее не было",0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4188691,5,пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо,1.0,0.0,0.0,1.0,0.0,0.8985496183206106,0.03,0.0968389662027833,0.6126306446388079,0.15834060217598536
4188688,5,"оперативно, качественно и доброжелательно!",1.0,1.0,0.0,0.0,0.0,0.93,0.6869981796812291,0.17879118412943068,0.4626169362702198,0.0
4188654,5,благодарю вас за быструю услугу.,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4188649,5,благодарю за выполненную работу.быстро и качественно,1.0,1.0,0.0,0.0,0.0,0.8409227132706484,0.7720407058172104,0.1,0.06539874395463811,0.0
4188519,5,спасибо огромное !🙏🏼,0.0,0.0,1.0,1.0,0.0,0.011264742944690726,0.01491803629515494,0.5717967506220897,0.5427901718524686,0.019182159815010428
4188453,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4188411,5,отличная работа! спасибо!,0.0,1.0,0.0,1.0,0.0,0.04369270466207161,0.5705113251947811,0.4620181374163159,0.7972326323172692,0.3124501993075371
4188404,5,спасибо большое за оперативность!!!,1.0,0.0,0.0,0.0,0.0,0.9538059581180512,0.0,0.01,0.07072661793005784,0.0
4188357,5,оперативно помогли,1.0,0.0,0.0,0.0,0.0,0.9908433734939759,0.0,0.4370434186141906,0.007838827838827837,0.002948905109489051
4188302,5,протечки устранена.спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4188256,5,"спасибо большое , в квартире а в правду очень тепло стало как сделали отопление .  вот что значит опытные сантехники",0.0,0.0,0.0,0.0,0.0,0.11173913043478262,0.2716052144223539,0.10245014245014245,0.24512479705546705,0.2956159439954831
4188213,5,спасибо👍,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4188199,5,этот же автомобиль в этом же месте припаркован на данный момент. из-за этого автомобиля участок еле проходим,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4188140,5,добрый день. спасибо за понимание и быстрое решение!,0.0,0.0,0.0,0.0,0.0,0.26686295119748604,0.07277861913810836,0.4806894316639954,0.49764215146322144,0.29859729780714495
4188136,5,спасибо за решение проблемы!,0.0,0.0,0.0,0.0,0.0,0.3088358855637335,0.2840705879072046,0.3193095835375926,0.48548544457864873,0.4112494061180063
4188133,5,во время устранили,0.0,0.0,0.0,0.0,0.0,0.28925520917389663,0.0660078098510292,0.20493871285260412,0.3356555173746775,0.36813500550107064
4188057,5,большое вам спасибо :),0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
4188030,5,спасибо! оперативно все починили,1.0,0.0,0.0,1.0,0.0,0.9526091150349982,0.0029323308270676695,0.09385982626740069,0.5043439603242192,0.002948905109489051
4188008,5,мастер  оперативно нашел причину протечки,1.0,0.0,1.0,0.0,0.0,0.66,0.18,0.8839560200434059,0.20169038092627364,0.16
4187925,5,отлично !!!все устранили в кратчайший срок.благодарю!,0.0,0.0,0.0,1.0,0.0,0.21,0.10626774078648527,0.0019496712763545673,0.81,0.07443956043956045
4187921,5,111,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4187767,5,"пока работает, всё хорошо",0.0,0.0,0.0,1.0,0.0,0.23,0.07,0.0,0.8681679389312977,0.00357997341603899
4187702,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4187651,5,убрали,0.0,0.0,0.0,1.0,0.0,0.07863458561245316,0.2259421820965153,0.29165532720482906,0.7329757816379586,0.3265175980377817
4187591,5,мастер супер! спасибо огромное!,0.0,0.0,1.0,0.0,0.0,0.14,0.11220338983050848,0.8924556816497196,0.27099273771207283,0.0
4187529,5,спасибо огромное!!! всё профессионально,0.0,0.0,0.0,1.0,0.0,0.2,0.05,0.18542943951357446,0.7055604377235647,0.0
4187508,5,"всё работает, спасибо!!!",0.0,0.0,0.0,1.0,0.0,0.23,0.07,0.0,0.8681679389312977,0.00357997341603899
4187459,5,андрей с товарищем все исправили !отличная работа,0.0,1.0,0.0,1.0,1.0,0.013813831763312795,0.5156871141107362,0.3286548590046304,0.665909259988031,0.5473470862260709
4187443,5,супер мастер !!!,0.0,0.0,1.0,0.0,0.0,0.13142978723404256,0.18718245407801656,0.9363137182634748,0.1786372536800512,0.03438305716377323
4187426,5,"я сделала ремонт в коридоре. и если в подвале сухо, но надеюсь что от грибка в квартире больше нет. благодарю за фото.",0.0,0.0,0.0,1.0,0.0,0.0254001917330264,0.0737838900959146,0.17108888425749508,0.7939320144383467,0.40023610843635254
4187359,5,хороший мастер 👍,0.0,0.0,1.0,0.0,0.0,0.04321775394051453,0.17182109553536815,0.991302701338046,0.08068241062157172,0.041470037810754895
4187271,5,спасибо огромное.у нас в самолёте первоклассные специалисты.👍,0.0,0.0,1.0,1.0,0.0,0.011264742944690726,0.01491803629515494,0.5717967506220897,0.5427901718524686,0.019182159815010428
4187234,5,ну здесь в целом могу сказать что заявку выполнили👍🏻 здесь вам спасибо,0.0,0.0,0.0,1.0,0.0,0.14005048283849703,0.08285312603631353,0.21628709750857525,0.6952729853628573,0.33138586413929244
4187231,5,спасибо большое за компетентное разъяснение вопроса!,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
4187213,5,было бы хорошо чтобы они не ломались каждый жень! они же новые!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4187157,5,"очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев(прошу прощения не знаю имени) очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.",0.0,1.0,0.0,1.0,0.0,0.28214499512129015,0.5203277134876296,0.31329187683658605,0.5050361515277406,0.012668656664142172
4187124,5,супер мастер! протечка устранена ! спасибо !,0.0,0.0,1.0,0.0,0.0,0.13142978723404256,0.18718245407801656,0.9363137182634748,0.1786372536800512,0.03438305716377323
4187095,5,так и не работает дверь входная и дамовон,0.0,0.0,0.0,1.0,0.0,0.04,0.35378800675675676,0.0033150494815255777,0.9758115925416653,0.014366870342785618
4187034,5,"хотелось  бы, чтобы работа выполнялась , постоянно, без заявок",0.0,1.0,0.0,1.0,0.0,0.04369270466207161,0.5705113251947811,0.4620181374163159,0.7972326323172692,0.3124501993075371
4187020,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4186982,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4186976,5,"удивлен, что так быстро среагировали",1.0,0.0,0.0,0.0,0.0,0.9810022671801271,0.0017876147869084053,0.04846056040003877,0.06574288330254613,0.0
4186936,5,все супер. отличный спокойный мастер,0.0,0.0,1.0,0.0,0.0,0.11408395569149477,0.016861466423695595,0.9460176164821869,0.14866874109641595,0.04090866554561026
4186872,5,большой спасибо татьяне 🙏,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4186852,5,отлично,0.0,0.0,0.0,1.0,0.0,0.0,0.3843520096306279,0.0019496712763545673,0.9983412140575081,0.004439560439560441
4186811,5,"шум прошел. надеюсь не повторится, спасибо.",0.0,0.0,0.0,1.0,0.0,0.0254001917330264,0.0737838900959146,0.17108888425749508,0.7939320144383467,0.40023610843635254
4186802,5,"спасибо, очень быстро всё сделали.",1.0,0.0,0.0,1.0,0.0,0.54,0.06094890510948905,0.14,0.5072662097871649,0.0
4186779,5,"5 звезд заочно , так как специалист дал оперативную и грамотную консультацию, но проблема пока не решена",0.0,0.0,1.0,0.0,0.0,0.0032048529235907384,0.003943945407583706,0.7400528513935837,0.39572910122193666,0.23361444705476359
4186536,5,спасибо большое,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
4186495,5,спасибо за оперативность!,1.0,0.0,0.0,0.0,0.0,0.8744274370273594,0.0,0.008196032116037923,0.21849013954824958,0.01114504947237178
4186370,5,оперативно пришел сотрудник и нашел источник протечки,1.0,0.0,0.0,0.0,0.0,0.9418113942372774,0.0029323308270676695,0.45275607625410236,0.28251227708281407,0.002948905109489051
4186346,5,быстро приняли меры.,1.0,0.0,0.0,0.0,0.0,0.7631069512003628,0.0,0.49068289423637496,0.0,0.0
4186341,5,все сделали,0.0,0.0,0.0,0.0,1.0,0.04333758814636091,0.003868024782760411,0.03171465152961137,0.0995798415360652,0.9221232943865822
4186256,5,спасибо большое!,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
4186199,5,все сделано грамотно и оперативно,1.0,0.0,0.0,0.0,0.0,0.9426091150349984,0.25,0.2609978705289727,0.1958302879352876,0.002948905109489051
4186128,5,спасибо за быструю и качественную работу!,1.0,0.0,0.0,0.0,0.0,0.6943956271891512,0.015040026148538454,0.12855197486129305,0.21118330095999277,0.05013294640053305
4186093,5,оперативно.,1.0,0.0,0.0,0.0,0.0,0.9908433734939759,0.0,0.4370434186141906,0.007838827838827837,0.002948905109489051
4186085,5,спасибо.,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4186065,5,"быстро, качественно,результативно 👍👍👍спасибо",1.0,1.0,0.0,0.0,0.0,0.99,0.6523256940529842,0.01,0.0,0.0
4186063,5,спасибо большое. все быстро починили.,1.0,0.0,0.0,0.0,0.0,0.806075815224518,0.05550877192982456,0.08301040082402356,0.4530784602729642,0.0
4186029,5,всё хорошо,0.0,0.0,0.0,1.0,0.0,0.1132282789133554,0.0008176100628930811,0.009383810603870158,0.9265001668463292,0.01672775105509575
4186021,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4186003,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4185970,5,"оперативно разрешили данную проблему! надеюсь, что больше в данном месте после сварки протекать не будет",1.0,0.0,0.0,1.0,0.0,0.7942701294320245,0.04739877067870966,0.07403089037752209,0.5995259887354322,0.12337369519832986
4185965,5,"спасибо сантехнику валерию , что устранил гул у соседей",0.0,0.0,0.0,1.0,0.0,0.03889813813131311,0.3115844685487644,0.49970893015604245,0.6828252920384201,0.2994090877607227
4185904,5,батарея в ванной горячая. спасибо.,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4185836,5,огромное спасибо слесарям. пришли быстро. все устранили.,1.0,0.0,0.0,0.0,0.0,0.8674451828313084,0.16181615328644192,0.21549181269693396,0.35125831704625043,0.07
4185789,5,"никто не приходил, как гремело, так и гремит.
после повторного обращения и переоткрытия заявки дефекты были устранены.",0.0,1.0,0.0,1.0,0.0,0.022379257637958453,0.6449932991862211,0.14106865249197986,0.9455795882446626,0.10647091175315115
4185701,5,"спасибо , все сделал мастер",0.0,0.0,1.0,0.0,0.0,0.03518810950735835,0.21984472105538727,0.9770086592566166,0.16602374840047834,0.05575639161894737
4185671,5,приятный менеджер👍,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4185653,5,"спасибо большое, все быстро и по делу",1.0,0.0,0.0,0.0,0.0,0.7020700540298221,0.015416666666666667,0.17826704240267432,0.1662031390257583,0.00892603082285855
4185651,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4185499,5,"спасибо, все сделали от начала заявки до регулировки батареи за 40 минут. очень толковый работник пришел",0.0,0.0,0.0,1.0,0.0,0.32126594822247,0.2380111158232908,0.19194967127635457,0.6416016210161186,0.01729773709933008
4185464,5,"спасибо,  очень оперативно",1.0,0.0,0.0,0.0,0.0,0.85,0.11,0.16564373595420354,0.31687046342825237,0.0
4185320,5,спасибо за оперативность!,1.0,0.0,0.0,0.0,0.0,0.8744274370273594,0.0,0.008196032116037923,0.21849013954824958,0.01114504947237178
4185305,5,а тлично,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4185299,5,"вопрос решен, спасибо!",0.0,0.0,0.0,0.0,0.0,0.4837246053894594,0.031624305538564886,0.4915549744677473,0.4800382159212835,0.17877396801362225
4185279,5,оплатил,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4185235,5,"лифт не работает, кнопки не активны",0.0,0.0,0.0,1.0,0.0,0.04089406032435297,0.03870823861255112,0.013795077910812614,0.9850407543244687,0.025623810238366365
4185154,5,спасибо. заменили лампу,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4185044,5,прошу просмотреть прошел ли платеж сегодня. на новую сумму в квитанции деньги списали,0.0,1.0,0.0,0.0,0.0,0.028532137682614592,0.6400784532855325,0.15116409227504554,0.4533934371642064,0.2063695311097258
4184989,5,оперативно!,1.0,0.0,0.0,0.0,0.0,0.9908433734939759,0.0,0.4370434186141906,0.007838827838827837,0.002948905109489051
4184979,5,не передали в гарантийный отдел!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4184905,5,"мастер быстро отреагировал, сразу пришел , проблему решили",1.0,0.0,1.0,0.0,0.0,0.6490582468401385,0.05866666666666667,0.8721570102834211,0.17644578313253015,0.11897777777777778
4184830,5,очень оперативно. спасибо !,1.0,0.0,0.0,0.0,0.0,0.85,0.11,0.16564373595420354,0.31687046342825237,0.0
4184692,5,оперативно исправили,1.0,0.0,0.0,0.0,0.0,0.9407977207977208,0.0,0.06454529484530933,0.384864275190614,0.20919897940079754
4184648,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4184636,5,"спасибо, всё быстро и качественно",1.0,1.0,0.0,0.0,0.0,0.97,0.6159756575756918,0.01,0.21,0.0
4184600,5,спасибо большое,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
4184497,5,"отлично!спасибо,мастер все установил как нужно.",0.0,0.0,1.0,1.0,0.0,0.03,0.23167960276550137,0.72,0.56,0.004439560439560441
4184450,5,спасибо за ликвидацию аварии!!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4184444,5,мастер подошёл в течении 3 минут. спасибо огромное.,0.0,0.0,1.0,0.0,0.0,0.3,0.14,0.9396925070228452,0.173436058721789,0.002948905109489051
4184439,5,отлично,0.0,0.0,0.0,1.0,0.0,0.0,0.3843520096306279,0.0019496712763545673,0.9983412140575081,0.004439560439560441
4184403,5,не работают 2 грузовых лифта,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4184401,5,спасибо юлии и ерлану за решение вопроса!,0.0,0.0,0.0,1.0,0.0,0.254722394652038,0.09021716784395169,0.1822118973974707,0.5656405769839317,0.3381871191911776
4184362,5,быстро пришли. течь устранили.,1.0,0.0,0.0,0.0,0.0,0.9174451828313085,0.08152281995310857,0.11905469218267652,0.33110447074803945,0.07515634971282706
4184265,5,спасибо за оперативную работу,1.0,0.0,0.0,0.0,0.0,0.6943956271891512,0.015040026148538454,0.12855197486129305,0.21118330095999277,0.05013294640053305
4184249,5,спасибо 🎄,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4184236,5,21.01 уборка была выполнена,0.0,0.0,0.0,1.0,0.0,0.013452090837019417,0.028483821105628557,0.07152465454854956,0.9404321425643564,0.09817281778663801
4184221,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4184194,5,спасибо большое.,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
4184131,5,"мастер все сделал хорошо, все замазал, установил крепко и подключил.",0.0,0.0,1.0,0.0,0.0,0.03518810950735835,0.21984472105538727,0.9770086592566166,0.16602374840047834,0.05575639161894737
4184096,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4184057,5,подача горячей воды в систему отопления была выполнена в течение 30 мин. с момента подачи заявки по отсутствию отопления.,0.0,0.0,0.0,1.0,0.0,0.012901778350248945,0.23580526699935248,0.07853648207147888,0.9901445574981618,0.013801500842517616
4184051,5,подача горячей воды в систему горячего водоснабжения была выполнена в течение 30 мин. с момента подачи заявки по отсутствию горячей воды,0.0,0.0,0.0,1.0,0.0,0.012901778350248945,0.23580526699935248,0.07853648207147888,0.9901445574981618,0.013801500842517616
4183926,5,спасибо большое. все хорошо сделали!,0.0,0.0,0.0,0.0,1.0,0.04401555319901025,0.038332735287153245,0.15053354490951457,0.19873199695811916,0.6300189573793809
4183906,5,отлично,0.0,0.0,0.0,1.0,0.0,0.0,0.3843520096306279,0.0019496712763545673,0.9983412140575081,0.004439560439560441
4183879,5,большое спасибо менеджеру репиной светлане за оперативное решение проблемы,0.0,1.0,0.0,0.0,0.0,0.47404872475896875,0.5092621638192028,0.032450142450142445,0.027687785760940564,0.46988801628877297
4183869,5,быстро устранили течь в шахте,1.0,0.0,0.0,0.0,0.0,0.9365650497533617,0.011787614786908405,0.08813638264274916,0.12620424301740485,0.06515634971282706
4183815,5,мастер приехал вовремя и устранил неполадки,0.0,1.0,1.0,0.0,0.0,0.025188109507358347,0.6581275085707642,0.9552587213814517,0.08501480548820257,0.05575639161894737
4183772,5,спасибо! очень оперативно несмотря на праздники.,1.0,0.0,0.0,0.0,0.0,0.85,0.11,0.16564373595420354,0.31687046342825237,0.0
4183642,5,"очень приятно, что так оперативно отреагировали и решили вопрос.  спасибо большое!",1.0,0.0,0.0,0.0,0.0,0.7517391304347827,0.16393939393939394,0.13245014245014244,0.4593015102841607,0.10767745762637863
4183553,5,"супер, спасибо",0.0,0.0,0.0,1.0,0.0,0.08422331172220483,0.03655837379095308,0.08283469401164104,0.8718693551842079,0.1317741820526484
4183495,5,быстро и хорошо. спасибо!,1.0,0.0,0.0,0.0,0.0,0.7631069512003628,0.0,0.49068289423637496,0.0,0.0
4183490,5,починили быстро! спасибо!,1.0,0.0,0.0,0.0,0.0,0.9026339836001553,0.010838709677419353,0.0860233834630686,0.26044034426979773,0.0
4183486,5,"великолепный человек, включил всё, мы проверили работают ли все лампы и тд, объяснил что можно сделать в следующий раз в такой ситуации, спасибо ему!<3",0.0,0.0,0.0,1.0,0.0,0.1132282789133554,0.0008176100628930811,0.009383810603870158,0.9265001668463292,0.01672775105509575
4183452,5,засор устранили,0.0,0.0,0.0,0.0,0.0,0.28925520917389663,0.0660078098510292,0.20493871285260412,0.3356555173746775,0.36813500550107064
4183375,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4183229,5,спасибо))),0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4183086,5,"оперативно, молодцы",1.0,0.0,0.0,1.0,0.0,1.0,0.0029323308270676695,0.1749794649051275,0.6768651000878806,0.0
4183083,5,спасибо!!!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4182972,5,"оперативно. спасибо, что не заставили ждать окончания праздников. с новым годом",1.0,0.0,0.0,0.0,0.0,0.9908433734939759,0.0,0.4370434186141906,0.007838827838827837,0.002948905109489051
4182690,5,спасибо большое,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
4182649,5,"все мастер поправил, работает. спасибо большое!",0.0,0.0,1.0,0.0,0.0,0.06,0.20106884057971017,0.94,0.20160852836051532,0.003692870201096892
4182305,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4182196,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
4181848,5,"услуга была оказана качественно, но не своевременно (спустя 10 дней после запроса)",0.0,0.0,0.0,0.0,0.0,0.3487623572438487,0.4799604187095239,0.2801009854335305,0.4888496265344127,0.19503459787108313
4181692,5,"сроки, конечно, так себе",0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
